Shipment_ID,timestamp,driver_id,vehicle_id,route_id,supplier_id,shipping_costs,delivery_time_deviation,iot_temperature,order_fulfillment_status
101362,2026-01-30 01:54:00,DRV_00015,VEH_00053,RTE_00003,SUP_00006,14435.91,32.67,12.6,2.0
101363,2026-01-10 14:59:00,DRV_00027,VEH_00034,RTE_00017,SUP_00358,21759.22,21.33,10.2,1.0
101364,2026-02-05 01:00:00,DRV_00031,VEH_00022,RTE_00003,SUP_00009,11086.85,66.16,14.4,2.0
101365,2026-01-22 19:39:00,DRV_00015,VEH_00067,RTE_00019,SUP_00726,24181.47,38.84,6.1,2.0
101366,2026-01-07 01:05:00,DRV_00023,VEH_00006,RTE_00020,SUP_00001,11579.27,39.77,2.4,2.0
101367,2026-01-30 18:40:00,DRV_00024,VEH_00079,RTE_00004,SUP_00358,3998.25,37.27,18.6,2.0
101368,2026-01-17 03:16:00,DRV_00044,VEH_00027,RTE_00003,SUP_00015,10041.15,11.89,19.4,3.0
101369,2026-03-03 01:55:00,DRV_00013,VEH_00010,RTE_00052,SUP_00548,23816.71,56.49,8.8,2.0
101370,2026-03-01 09:14:00,DRV_00022,VEH_00073,RTE_00026,SUP_00006,8333.16,45.22,9.3,1.0
101371,2026-01-11 15:58:00,DRV_00043,VEH_00048,RTE_00016,SUP_00019,21768.4,50.99,17.0,3.0
101372,2026-03-11 05:53:00,DRV_00037,VEH_00070,RTE_00012,SUP_00018,22090.64,-4.94,16.0,3.0
101373,2026-03-07 21:54:00,DRV_00033,VEH_00059,RTE_00008,SUP_00006,9079.57,67.14,15.5,2.0
101374,2026-02-23 09:58:00,DRV_00003,VEH_00059,RTE_00024,SUP_00013,2539.81,7.67,14.0,1.0
101375,2026-01-11 03:16:00,DRV_00019,VEH_00002,RTE_00029,SUP_00001,18251.67,12.99,16.9,1.0
101376,2026-01-24 07:32:00,DRV_00023,VEH_00029,RTE_00029,SUP_00484,8132.05,15.29,-0.0,3.0
101377,2026-02-24 16:37:00,DRV_00029,VEH_00068,RTE_00017,SUP_00484,19681.63,-2.09,3.3,1.0
101378,2026-01-01 21:19:00,DRV_00030,VEH_00065,RTE_00007,SUP_00013,11345.04,4.48,7.9,2.0
101379,2026-02-13 21:17:00,DRV_00039,VEH_00026,RTE_00011,SUP_00007,12389.04,70.95,14.9,2.0
101380,2026-02-13 09:56:00,DRV_00044,VEH_00010,RTE_00018,SUP_00015,19558.78,19.27,19.4,2.0
101381,2026-01-05 22:03:00,DRV_00047,VEH_00053,RTE_00001,SUP_00012,9867.9,3.88,13.0,2.0
101382,2026-01-13 08:11:00,DRV_00025,VEH_00079,RTE_00003,SUP_00001,11356.62,3.24,0.8,2.0
101383,2026-01-21 19:35:00,DRV_00037,VEH_00059,RTE_00052,SUP_00015,9716.67,50.4,3.0,3.0
101384,2026-02-01 16:48:00,DRV_00047,VEH_00022,RTE_00004,SUP_00004,9499.84,60.8,19.4,2.0
101385,2026-02-03 12:45:00,DRV_00008,VEH_00051,RTE_00013,SUP_00013,13385.69,14.79,1.3,2.0
101386,2026-01-14 05:43:00,DRV_00042,VEH_00048,RTE_00006,SUP_00484,20315.59,-3.39,5.0,3.0
101387,2026-02-16 23:22:00,DRV_00016,VEH_00021,RTE_00026,SUP_00005,9363.32,12.18,3.3,3.0
101388,2026-03-04 13:33:00,DRV_00008,VEH_00022,RTE_00052,SUP_00002,13344.24,-0.65,18.6,3.0
101389,2026-03-01 19:43:00,DRV_00001,VEH_00030,RTE_00014,SUP_00484,16932.82,2.96,12.2,1.0
101390,2026-01-27 02:39:00,DRV_00044,VEH_00025,RTE_00005,SUP_00001,7101.27,28.23,18.6,1.0
101391,2026-02-06 01:20:00,DRV_00005,VEH_00028,RTE_00016,SUP_00016,7299.31,12.7,9.1,2.0
101392,2026-01-20 19:29:00,DRV_00003,VEH_00065,RTE_00015,SUP_00484,23368.62,34.73,-0.0,2.0
101393,2026-01-25 23:14:00,DRV_00001,VEH_00045,RTE_00015,SUP_00006,18226.6,14.52,14.1,2.0
101394,2026-01-20 08:16:00,DRV_00004,VEH_00068,RTE_01007,SUP_00484,14641.07,67.42,5.4,1.0
101395,2026-01-02 18:53:00,DRV_00040,VEH_00007,RTE_00004,SUP_00016,16369.14,64.76,11.0,2.0
101396,2026-02-24 09:44:00,DRV_00035,VEH_00049,RTE_00008,SUP_00014,1217.84,38.64,12.5,2.0
101397,2026-01-25 13:27:00,DRV_00032,VEH_00009,RTE_00027,SUP_00003,15643.52,22.29,2.2,1.0
101398,2026-03-11 04:08:00,DRV_00042,VEH_00036,RTE_00016,SUP_00015,12982.97,24.35,15.7,3.0
101399,2026-02-12 04:54:00,DRV_00034,VEH_00001,RTE_00028,SUP_00003,13870.87,26.71,19.4,1.0
101400,2026-01-17 11:52:00,DRV_00043,VEH_00010,RTE_00016,SUP_00484,9305.88,51.02,6.6,2.0
101401,2026-02-08 05:09:00,DRV_00025,VEH_00036,RTE_01007,SUP_00002,2496.11,29.78,1.6,1.0
101402,2026-01-13 06:45:00,DRV_00010,VEH_00073,RTE_00004,SUP_00001,5236.81,60.97,16.8,3.0
101403,2026-02-05 21:33:00,DRV_00021,VEH_00046,RTE_00013,SUP_00009,23793.25,67.7,13.1,3.0
101404,2026-02-08 20:41:00,DRV_00046,VEH_00032,RTE_00026,SUP_00009,10513.14,20.87,2.2,3.0
101405,2026-02-23 09:48:00,DRV_00039,VEH_00032,RTE_00028,SUP_00484,11933.74,38.17,4.8,3.0
101406,2026-02-21 18:12:00,DRV_00027,VEH_00006,RTE_00052,SUP_00007,1791.39,2.32,14.2,3.0
101407,2026-02-26 22:34:00,DRV_00027,VEH_00048,RTE_00013,SUP_00003,1420.37,10.44,11.9,3.0
101408,2026-02-08 23:33:00,DRV_00002,VEH_00038,RTE_00002,SUP_00018,18070.95,26.84,13.3,2.0
101409,2026-03-09 15:45:00,DRV_00041,VEH_00017,RTE_00727,SUP_00011,13683.32,10.88,6.8,2.0
101410,2026-02-12 13:08:00,DRV_00048,VEH_00074,RTE_00003,SUP_00007,12963.3,62.5,18.6,1.0
101411,2026-03-06 00:41:00,DRV_00013,VEH_00027,RTE_00022,SUP_00009,6456.55,7.19,5.7,2.0
101412,2026-01-27 13:23:00,DRV_00009,VEH_00054,RTE_00008,SUP_00001,18746.39,30.09,2.2,3.0
101413,2026-02-09 20:24:00,DRV_00036,VEH_00050,RTE_00024,SUP_00014,4621.8,41.64,10.7,2.0
101414,2026-01-22 23:33:00,DRV_00022,VEH_00035,RTE_00015,SUP_00726,5153.4,47.2,17.5,1.0
101415,2026-01-19 12:17:00,DRV_00042,VEH_00025,RTE_00011,SUP_00006,11787.45,24.5,4.2,3.0
101416,2026-01-28 17:52:00,DRV_00026,VEH_00028,RTE_00727,SUP_00007,7513.86,61.92,-1.5,2.0
101417,2026-01-16 09:40:00,DRV_00012,VEH_00015,RTE_00009,SUP_00010,6562.84,38.76,11.5,2.0
101418,2026-03-09 15:52:00,DRV_00017,VEH_00004,RTE_00007,SUP_00007,16308.32,28.84,8.8,1.0
101419,2026-02-24 10:51:00,DRV_00014,VEH_00073,RTE_00013,SUP_00002,16448.81,0.18,14.9,3.0
101420,2026-01-02 03:02:00,DRV_00014,VEH_00027,RTE_00002,SUP_00004,20700.67,30.78,13.2,1.0
101421,2026-02-03 20:36:00,DRV_00034,VEH_00026,RTE_00008,SUP_00548,10733.86,50.58,-0.8,3.0
101422,2026-01-29 08:09:00,DRV_00020,VEH_00019,RTE_00007,SUP_00017,2290.58,42.32,18.0,3.0
101423,2026-01-12 14:45:00,DRV_00011,VEH_00017,RTE_00024,SUP_00001,7204.83,59.08,13.0,2.0
101424,2026-02-12 15:16:00,DRV_00016,VEH_00043,RTE_00012,SUP_00010,24510.13,33.04,15.3,1.0
101425,2026-02-05 13:46:00,DRV_00031,VEH_00041,RTE_00019,SUP_00019,15108.34,4.12,11.0,1.0
101426,2026-02-26 09:02:00,DRV_00006,VEH_00042,RTE_00007,SUP_00015,17888.56,-3.95,15.1,1.0
101427,2026-02-27 08:05:00,DRV_00019,VEH_00050,RTE_00010,SUP_00010,680.27,18.35,0.2,3.0
101428,2026-01-21 10:02:00,DRV_00037,VEH_00040,RTE_00029,SUP_00019,13196.04,48.75,5.0,1.0
101429,2026-01-03 23:03:00,DRV_00004,VEH_00039,RTE_00025,SUP_00012,1419.45,55.85,15.5,3.0
101430,2026-03-09 00:43:00,DRV_00047,VEH_00023,RTE_00016,SUP_00101,14446.14,17.77,18.6,1.0
101431,2026-02-02 12:28:00,DRV_00004,VEH_00052,RTE_00003,SUP_00016,23058.89,33.17,-0.4,1.0
101432,2026-02-03 06:44:00,DRV_00020,VEH_00047,RTE_01007,SUP_00009,24226.27,27.43,13.8,2.0
101433,2026-02-21 12:22:00,DRV_00010,VEH_00063,RTE_00010,SUP_00015,13743.54,26.61,14.7,1.0
101434,2026-03-06 15:05:00,DRV_00024,VEH_00069,RTE_00006,SUP_00017,11726.02,12.81,1.3,2.0
101435,2026-02-11 00:12:00,DRV_00035,VEH_00043,RTE_00018,SUP_00014,23652.92,5.5,19.4,2.0
101436,2026-01-09 02:24:00,DRV_00026,VEH_00048,RTE_00018,SUP_00018,17003.44,10.15,11.7,3.0
101437,2026-01-25 19:37:00,DRV_00037,VEH_00034,RTE_00005,SUP_00002,2090.03,-0.74,8.4,1.0
101438,2026-03-04 04:43:00,DRV_00038,VEH_00040,RTE_00021,SUP_00004,11910.28,10.26,-1.5,1.0
101439,2026-01-21 09:33:00,DRV_00021,VEH_00075,RTE_00029,SUP_00018,6386.0,-4.29,6.4,1.0
101440,2026-01-26 06:37:00,DRV_00040,VEH_00061,RTE_00007,SUP_00007,12010.21,43.3,1.9,2.0
101441,2026-03-01 19:45:00,DRV_00039,VEH_00050,RTE_00028,SUP_00013,11658.91,19.36,3.7,1.0
101442,2026-01-27 21:09:00,DRV_00021,VEH_00067,RTE_00002,SUP_00015,14762.55,69.93,8.1,3.0
101443,2026-02-12 10:40:00,DRV_00010,VEH_00062,RTE_00011,SUP_00484,9240.88,9.92,8.6,3.0
101444,2026-01-14 08:50:00,DRV_00038,VEH_00058,RTE_01007,SUP_00358,4524.63,21.63,14.1,1.0
101445,2026-01-15 16:52:00,DRV_00046,VEH_00033,RTE_00013,SUP_00001,12841.13,22.55,13.8,2.0
101446,2026-01-09 00:35:00,DRV_00004,VEH_00075,RTE_00023,SUP_00011,20839.97,-4.35,9.6,3.0
101447,2026-03-02 16:50:00,DRV_00045,VEH_00016,RTE_00005,SUP_00010,16768.3,59.62,13.6,3.0
101448,2026-02-24 14:17:00,DRV_00020,VEH_00048,RTE_01007,SUP_00005,8790.01,-2.54,1.8,2.0
101449,2026-02-06 23:56:00,DRV_00017,VEH_00010,RTE_00006,SUP_00016,23420.31,67.39,-1.0,3.0
101450,2026-02-09 22:12:00,DRV_00007,VEH_00038,RTE_00024,SUP_00011,22849.09,63.69,15.5,2.0
101451,2026-02-06 19:22:00,DRV_00004,VEH_00019,RTE_00026,SUP_00548,5629.04,24.03,-0.5,3.0
101452,2026-03-04 05:19:00,DRV_00029,VEH_00036,RTE_00029,SUP_00006,1465.73,36.86,19.4,2.0
101453,2026-02-20 05:55:00,DRV_00014,VEH_00059,RTE_00014,SUP_00009,18662.06,45.34,11.9,3.0
101454,2026-03-05 08:48:00,DRV_00003,VEH_00063,RTE_00012,SUP_00013,20776.45,24.8,18.6,1.0
101455,2026-01-18 04:42:00,DRV_00024,VEH_00077,RTE_00004,SUP_00101,24212.68,44.84,15.5,3.0
101456,2026-01-08 16:06:00,DRV_00037,VEH_00046,RTE_00029,SUP_00008,22300.99,-1.55,4.0,3.0
101457,2026-03-09 08:39:00,DRV_00016,VEH_00003,RTE_00023,SUP_00014,15213.1,-0.84,18.6,1.0
101458,2026-01-20 23:29:00,DRV_00004,VEH_00074,RTE_00006,SUP_00101,13486.28,30.21,4.0,1.0
101459,2026-02-07 00:22:00,DRV_00024,VEH_00065,RTE_00052,SUP_00001,1182.11,37.32,9.6,1.0
101460,2026-01-17 01:50:00,DRV_00034,VEH_00008,RTE_00010,SUP_00017,6543.08,63.36,5.5,1.0
101461,2026-02-17 09:27:00,DRV_00030,VEH_00051,RTE_00018,SUP_00101,11760.56,3.06,8.7,2.0
101462,2026-01-04 08:53:00,DRV_00018,VEH_00073,RTE_00015,SUP_00005,15898.35,58.34,15.5,2.0
101463,2026-03-07 16:53:00,DRV_00019,VEH_00006,RTE_00008,SUP_00002,14152.67,11.17,16.2,3.0
101464,2026-03-04 01:59:00,DRV_00031,VEH_00039,RTE_00026,SUP_00101,18694.58,25.34,18.6,3.0
101465,2026-01-16 03:12:00,DRV_00019,VEH_00060,RTE_00052,SUP_00009,7354.29,19.38,7.2,3.0
101466,2026-02-11 01:29:00,DRV_00049,VEH_00028,RTE_00009,SUP_00004,14341.34,25.81,9.0,2.0
101467,2026-02-21 17:18:00,DRV_00046,VEH_00054,RTE_00005,SUP_00017,2659.48,6.59,17.0,3.0
101468,2026-02-16 17:38:00,DRV_00019,VEH_00037,RTE_00010,SUP_00017,10634.81,33.77,18.0,3.0
101469,2026-01-23 05:07:00,DRV_00022,VEH_00009,RTE_00020,SUP_00548,18878.94,33.52,2.7,2.0
101470,2026-01-12 00:10:00,DRV_00024,VEH_00056,RTE_00006,SUP_00018,17488.32,29.0,12.5,3.0
101471,2026-01-09 09:52:00,DRV_00045,VEH_00059,RTE_00016,SUP_00016,24770.75,32.78,5.6,2.0
101472,2026-01-17 16:58:00,DRV_00012,VEH_00002,RTE_00024,SUP_00008,7308.33,60.36,-1.8,2.0
101473,2026-02-01 13:00:00,DRV_00030,VEH_00061,RTE_00027,SUP_00011,12705.64,49.37,-1.8,1.0
101474,2026-01-28 00:10:00,DRV_00038,VEH_00058,RTE_00727,SUP_00548,8573.5,42.04,7.2,1.0
101475,2026-02-15 20:17:00,DRV_00031,VEH_00060,RTE_00003,SUP_00548,11294.78,22.21,7.8,2.0
101476,2026-02-02 20:24:00,DRV_00036,VEH_00040,RTE_00010,SUP_00018,21495.28,63.14,-1.5,2.0
101477,2026-01-23 20:41:00,DRV_00019,VEH_00036,RTE_00011,SUP_00484,17263.12,39.43,11.7,1.0
101478,2026-01-02 01:24:00,DRV_00048,VEH_00037,RTE_00011,SUP_00101,22119.81,12.03,3.9,3.0
101479,2026-01-11 10:48:00,DRV_00045,VEH_00079,RTE_00017,SUP_00010,5486.02,15.72,9.2,3.0
101480,2026-01-25 09:11:00,DRV_00036,VEH_00018,RTE_00052,SUP_00013,21897.35,56.84,4.0,3.0
101481,2026-01-27 07:44:00,DRV_00030,VEH_00063,RTE_00004,SUP_00017,1964.18,-1.6,1.3,2.0
101482,2026-02-08 03:12:00,DRV_00049,VEH_00022,RTE_00727,SUP_00018,22270.68,71.39,6.1,1.0
101483,2026-01-24 14:48:00,DRV_00033,VEH_00011,RTE_00004,SUP_00010,8562.31,5.04,2.6,3.0
101484,2026-01-01 01:00:00,DRV_00018,VEH_00058,RTE_00017,SUP_00016,8207.4,56.3,8.7,1.0
101485,2026-02-21 20:26:00,DRV_00049,VEH_00057,RTE_00009,SUP_00726,13046.17,33.41,2.0,1.0
101486,2026-02-28 00:39:00,DRV_00028,VEH_00077,RTE_00019,SUP_00005,23546.91,32.9,8.2,2.0
101487,2026-02-08 10:17:00,DRV_00047,VEH_00004,RTE_00005,SUP_00013,1670.64,62.81,1.1,3.0
101488,2026-01-10 06:30:00,DRV_00011,VEH_00007,RTE_00052,SUP_00018,9129.66,26.79,11.4,1.0
101489,2026-01-17 21:54:00,DRV_00045,VEH_00061,RTE_00022,SUP_00017,21486.01,36.39,13.1,2.0
101490,2026-02-01 09:06:00,DRV_00033,VEH_00054,RTE_00024,SUP_00009,10203.33,-1.2,0.2,2.0
101491,2026-01-20 13:05:00,DRV_00017,VEH_00068,RTE_00006,SUP_00014,5379.34,-4.82,7.4,2.0
101492,2026-01-24 15:00:00,DRV_00006,VEH_00079,RTE_00003,SUP_00017,10907.46,13.85,-0.6,3.0
101493,2026-03-01 19:23:00,DRV_00004,VEH_00001,RTE_00022,SUP_00004,9946.04,47.4,18.6,3.0
101494,2026-02-22 05:06:00,DRV_00020,VEH_00055,RTE_00001,SUP_00018,22927.7,4.34,3.3,2.0
101495,2026-03-01 08:29:00,DRV_00048,VEH_00003,RTE_00020,SUP_00726,19167.39,42.62,8.6,3.0
101496,2026-01-15 07:01:00,DRV_00047,VEH_00078,RTE_00022,SUP_00101,12875.33,26.64,8.3,3.0
101497,2026-03-03 18:09:00,DRV_00027,VEH_00038,RTE_00016,SUP_00101,24715.08,44.88,18.6,1.0
101498,2026-01-17 00:11:00,DRV_00015,VEH_00001,RTE_00023,SUP_00015,11899.3,49.83,9.0,2.0
101499,2026-02-05 17:54:00,DRV_00006,VEH_00038,RTE_00011,SUP_00011,1926.83,8.74,9.7,2.0
101500,2026-03-05 17:08:00,DRV_00047,VEH_00029,RTE_00013,SUP_00012,6925.72,1.13,6.0,3.0
